id,archive_by_user,city,created_at,desc,image_count,mileage,platform,price,title,type,year
9450,True,Tabriz,Saturday 08AM,سلام یک عدد گوشی اس ۶ اج پلاس برنگ سیلور در حد صفر ۳۲ گیگ بدون خط وخش انگار داری صفرشو میخری بدون عیب وایراد دارای دوربین ۱۶ مگا پیکسل فول اچ دی رم ۴ فورجی دارای گلس و کاور که به قیمت ۴۰ تومن از اول روشه اونارو هم روش میدم تمام وسایلشم اورجیناله درضمن اینا دو مدل هستند این از سری اوله ویتنامه سریال اولشم از ۳۵ شروع میشه که صفر اینا ۱۸۵۰ اونیکی مدلاش شماره سریالش از ۸۵ شروع میشه اونا رف هستند از بانه میاند صفرش ۱۶۳۰ میتونید از بیرون بپرسید که راست میگم یا نه قیمتم خوب زدم تخفیف خیلی کم در پای معامله خریدار زنگ بزنه یا حق,3,NA,mobile,1420000,گلکسی اس ۶ اج پلاس برنگ سیلور درحد,NA,NA
9478,True,Tehran,Sunday 10AM,گوشى اپل ٦  فروشى,1,NA,mobile,1200000,گوشى اپل ٦  فروشى,NA,NA
9632,False,Mashhad,Monday 07PM,"گوشی خانومم هست گوشی سالم و خوبیه 2سیم و 3Gهست چون گوشی دیگ میخوام بگیرم میفروشم
قیمت روپایین گفتم ک بفروشم مغازه دار280ازم برمیداره
گلس و گاردزیباهمراه گوشی
یاعلی",2,NA,web,310000,هواوی730یکسال کارکرد,NA,NA
9633,True,Shiraz,Tuesday 04PM,گوشی سامسونگ کربی تمیز با کارتن و شارژر و4تا قاب با رنگ های متفاوت و یک کاور ژله(بک کاور),2,NA,mobile,60000,گوشی موبایل سامسونگ کربی(corby),NA,NA
9689,False,Shiraz,Sunday 03PM,کاملا نو.یک ماه و نیم هست خریداری شده.تخفیف داده میشود.تضمینی.,0,NA,mobile,750000,SAMSUNG J7 2015,NA,NA
9700,True,Isfahan,Sunday 08PM,"فروش ایفون٦اس٦٤گیگ گری تمیز سالم 
بدون عیبوایرادفنی وسایل کامل و سالم و پارت نامبرامریکا هست گوشی چنتاخوردگی جزیی داره که واقعا نسبت به قیمت خیلی خوب زدم قیمت گوشی بازم اگرکسی خاست پیام بده تلگرام تابازم براش عکساشو بفرستم",5,NA,mobile,1900000,فروش ایفون٦اس٦٤گیگ گری تمیز,NA,NA
10044,True,Qom,Wednesday 02PM,دو سیمکارت در حد نو و ساده,1,NA,mobile,70000,گوشی دو سیمکارت,NA,NA
10054,True,Qom,Wednesday 09PM,"درحد..رنگ سیلور..
دوسیم..اندروید5
اسپندراگون805..
دوربین13عالی دوربین جلو5!
باطریش حرف نداره2روزپرکارنگه میداره..
تخفیف جزیی فقط پای معامله..
بدون هیچگونه مشکلی..",1,NA,mobile,600000,سامسونگ A5 2015,NA,NA
10109,True,Isfahan,Thursday 01AM,"گوشی واااقعا تمیزه 
با اکشً هیچ فرقی نداره 
١ ماه کار کرده 
به بولش نييياز دارم وگرن هیچ وقت ردش نمیکردم
دلال زنگ نزنه. فقط مصرف کننده 
٤تا گلسم دارم روش میدم
پیام جواب نمیدم 
یا حق",3,NA,mobile,2180000,apple 6s 64G gold LLA,NA,NA
10497,True,Tehran,Sunday 06AM,"SONY XPERIA ION
 فروش گوشی موبایل سونی اکسپریا آیون بسیار تمیز و در حد نو - بدون هیچ گونه ایراد - دارای کارتن نو

قیمت : 300 هزار تومان مقطوع
تلفن تماس :$NUM

شبکه 2G شبکه 3G
سیم کارت میکرو سیم کارت
ابعاد 133x68x10.8 میلیمتر (5.24x2.68x0.43 اینچ)
صفحه نمایش - LED-backlit LCD, صفحه نمایش لمسی خازنی, با 16 میلیون رنگ - 720x1280 پیکسل$NUMاینچ (در حدود 323 پیکسل در هر اینچ)
کارت حافظه داخل دستگاه :
13.2 گیگابایت (12.9 گیگابایت در دسترس کاربر), 1 گیگابایت RAM
دوربین  اصلی   : 12 مگاپیکسل, 4000x3000 پیکسل, فوکوس اتوماتیک, فلش LED - فیلم برداری 1080p با سرعت 30 فریم در ثانیه
دوربین ثانوی : 1.3 مگاپیکسل, فیلم برداری 720p با سرعت 30 فریم در ثانیه
سیستم عامل اندروید, نسخه 4.1",2,NA,web,300000,سونی اکسپریا آیون  XPERIA ION - در حد نو,NA,NA
10521,True,Tehran,Sunday 03PM,"iphone 5s 16gig lla
این گوشی از اول دست خودم بوده و بسیار تمیز میباشد و از ابتدا هم ضربه گیر و گلس داشته
اصلاً با این گوشی بازی نشده و زیاد استفاده نکردم
یک هفته هم مهلت تست میدم
واقعاً گوشی در حدی است.",3,NA,mobile,1000000,گوشی آیفون 5s بسیار تمیز,NA,NA
10554,False,Tehran,Wednesday 03PM,"ایفون ٦ شونزده گیگ
✅اورجینال
✅رفرش نیست
$NUM
در صورت تمایل در تلگرام پیام دهید",0,NA,web,1600000,iphone 6 16 gold,NA,NA
10658,False,Karaj,Wednesday 06AM,"دو عدد آیفون 6 سالم و بدون تعمیر. یک عدد مشکی در حد بدون کوچکترین خط وخش
یک عدد گلد با کمی خط وخش. قیمت مشکی 1450",0,NA,web,1350000,دو عدد آیفون 6 16 گیگ,NA,NA
10832,True,Tehran,Friday 05PM,"آیفون 5c سفید بسیار تمیز
پارت LL/A سفارش آمریکا
دارای اسکرین گارد 
جعبه و لوازم کامل.صفحه گوشی بدون خط و خش(همیشه محافظ صفحه داشته)
بدون تعمیر یا بازشدگی
تلگرام هم جواب میدم با همین شماره. برای خریدار واقعی جای تخفیف هم داره.",5,NA,mobile,700000,آیفون 16GB 5c سفید بسیار تمیز,NA,NA
10893,True,Ahvaz,Tuesday 06PM,"مشکی در حد آک
تعویض نمیکنم
تخفیف جزیی دارد",1,NA,mobile,2150000,6s 64 Gray,NA,NA
11138,True,Tehran,Wednesday 07PM,"$NUMتومان 
نو و در حد آکبند 
بدون خط و خش
دارای گلس و ژله محافظ
دو سیم کارت و ساپورت رم 64
تاچ با حساسیت بالا
$NUM",2,NA,mobile,195000,گوشی موبایل GLX مدلG5 در حد آکبند,NA,NA
11234,True,Kermanshah,Friday 07AM,"١٢٨ گیگ تمیز LL/A
هندزفریش باز نشده",0,NA,mobile,2850000,ایفون ٧ جت بلک,NA,NA
11237,True,Ahvaz,Monday 03PM,"حافظه 16 گیگ
سالم وسایل کامل 
تعویض نمیشه 
در وقت مناسب تماس و پیام بدید.",3,NA,mobile,830000,آیفون 5s کارکرده,NA,NA
11357,False,Shiraz,Monday 05AM,رنگ سفید نو نو 2 ماه کارکرده 8گیگ حافظه داخلی و 4G میباشد.,0,NA,mobile,200000,گوشی موبایل  galaxy j1 mini,NA,NA
11498,False,Karaj,Saturday 08PM,تو جیبم بوده به ال سی دیش فشار اومده شکسته گوشی سالمه قیمتش توافقی با گوشیم میزنم,0,NA,mobile,-1,سونیz4 طرح,NA,NA
11517,True,Kermanshah,Thursday 12PM,"ایفون ۶اس پلاس ۱۶ گیگ رنگ گلد llA
سه ماهه که تو کارتونشه هندزفری وشارژرش هنوز پلمپه
کادو برام اوردن گوشی دومم بوده کلا دو ماه کار نکرده به دلیل بزرگیش و اندروید نبودنش میفروشم
در حد اکبند بدون کوچکترین خطو خش داری اکبند میخری
تعویض ندارم باهیچی فقط نقد
تخفیف پای معامله.",2,NA,mobile,2400000,ایفون 6splus,NA,NA
11861,True,Mashhad,Sunday 12PM,سونی t3 فورجی با لوازماش و دوتا گاردوگلس با قیمت مناسب فروخته میشود.لطفا خریدار واقعی تماس بگیرد,3,NA,mobile,420000,سونی t3 فورجی با قیمت عالی.معاوضه وفروش,NA,NA
11943,True,Tehran,Tuesday 12PM,"استوک
کارکرده اروپا
فروش فوری",0,NA,mobile,700000,iPhone 5s 16g gold,NA,NA
12239,True,Tehran,Tuesday 02PM,سلام گوشی ۱۶ گیگ ۸ هسته ای رنگ مشکی دو سیم همزمان به همراه رم و گلس در حد نو,0,NA,mobile,1050000,سامسونگ a$NUMنو,NA,NA
12273,True,Tehran,Tuesday 11PM,"اندروید 5.1.1
گلگسی s4 تک سیم, تمیز
دور گوشی بعضی جاها رنگ رفتگی دارد و با یه ذره زدگی پایین گوشی.
لوازم کامل با جعبه",3,NA,mobile,430000,گلکسی S4 سفیدرنگ I9500,NA,NA
12309,True,Isfahan,Wednesday 03AM,"یک عدد گوشی آیفون 6اس ۶۴ 
بهترین رنگ گلد 
LLA
بسیار تمیز و کم کار فروش فقط به صورت نقد 
گوشی اصلی و بدون خط و خش 
اس ام اس جواب نمی دهم
 فقط تماس بگیرید 
تخفیف اصلا ندارد",1,NA,mobile,2030000,اپل ۶ اس ۶۴ گلد درحد آک LLA,NA,NA
12433,True,Tehran,Monday 06AM,"گوشی سالمه
هندسفری و شارژر اورجینال نداره
باطری کاملا سالم",2,NA,mobile,250000,Htc one v,NA,NA
12493,True,Tehran,Tuesday 03PM,کاملاسالم لطفا فقط پیام بدیدقیمتت خودتتونوبگیدخوب بودزنگ میزنم,2,NA,mobile,70000,گوشی نوکیا220,NA,NA
12494,False,Mashhad,Friday 04PM,۵ماه خرید.بدون هیچ گونه خط و خش.گارانتی ۱۲ ماه پرشین سلوکام.گلد.۶۴ گیگ,3,NA,mobile,2100000,گوشی آیفون 6s 64g gold,NA,NA
12594,True,Tehran,Friday 07AM,"گوشی کاملا سالم بدون خط و خش 
رنگ مشکلی با حس گر اثر انگشت 
تاریخ خرید 13آبان ماه
به همراه گلس",2,NA,mobile,750000,جی 5 پریم 2016,NA,NA
12744,True,Tehran,Friday 01PM,گوشی موبایل سامسونگ گلکسی اس۷ اج دو سیم کارت ۳۲ گیگ-بدون خط و خش بسیار تمیز و سالم به همراه ۱۴ ماه گارانتی و یک عدد بک کاور و یک عدد مموری کارت ۶۴ گیگ کلاس۱۰ به فروش میرسد-لطفا تماس نگیرید فقط پیام بدید-ضمنا تعویض هم ندارم.,2,NA,mobile,1880000,سامسونگ Galaxy S7 Edge,NA,NA
12843,False,Ahvaz,Thursday 11AM,اگه واقعا کسی بخواهد بخره کمتر هم میدم یک سال کار کرده,1,NA,mobile,3500000,گرند نئو تمیز,NA,NA
12861,True,Kermanshah,Tuesday 09AM,"سلام گوشی در حد اک میباشد بدون خط و خش و هرگونه ایراد, لوازمش تکمیله فقط هنذفری نداره مشخصاتش:دوربین 5فول اچ دی.تک سیم کارت.تریجی.فقط اس و تلگرام جوابگوم.باتشکراز دیوار",3,NA,mobile,220000,سونی ایکسپریا j,NA,NA
12878,False,Shiraz,Monday 04PM,رنگ سفید خیلی تمیز 5ماه کارکرده با 4بک کاور زیبا,1,NA,mobile,500000,سامسونگ  گرندپریم,NA,NA
13033,False,Ahvaz,Friday 04AM,سلام گوشی یک روزنیست هم کارکرده نونو هستش درحده تست بوده رنگ سفید,0,NA,mobile,600000,الجی k10نونو,NA,NA
13047,False,Karaj,Tuesday 08AM,گوشی در حد نو. با قاب آی فیس و گلس . زیر قیمت.,1,NA,web,370000,G750 حتما بخوانید  ( مناسب ),NA,NA
13106,False,Shiraz,Sunday 11AM,"سلام 
پیش فروش اپل ٧فقط با سه ملیون هشتصد هزار تومان $$ارزان تر از همه جا 
تحویل یک هفته ای 
فقط مغازم تو خود شیراز نیست اطراف هستم 
لطفا فقط تماس گرفته بشه 
$NUMرستمی",0,NA,mobile,3800000,پیش فروش اپل ٧,NA,NA
13531,True,Tehran,Thursday 11AM,"سلام
ال جی جی 4 دوسیم کارت h818p برد سوخته
بردشو دادم تعمیر واسه ریکاوری اطلاعاتم --- هندزفریشم موجود نیس --- بقیه قطعات سالم
تاچ السیدی
دوربین عقب و جلو
قاب پشت
کیت سیم دوم
درب پشت
باطری اصلی سالم
شارژر اصلی
همه اینا قطعه فروش بالای 700 تومن میشه ولی من از نصف قیمت کمتر گذاشتم 
تخفیف به خریدار واقعیم میدم
ارسال از ایلام --- تست کنین بعد پولشو بدین بهم --- از این بهتر کجا دیدین انصافا",0,NA,web,350000,lg g4-ال جی جی 4,NA,NA
13566,False,Tabriz,Thursday 10AM,معاوضه هواوی j7 تمیز باایفون ۵sتمیز تلگرام هم در ختمدیم,0,NA,mobile,7000000,معاوضه ـگوشی,NA,NA
13742,True,Mashhad,Wednesday 07PM,"گوشی در حد آک،خودم از مرز یه ماه پیش ۴۵۰خریدم طرح سامسونگ a9,شیک و قشنگ،قاب صورتی،گارد،دوربین و اندروید بالا،۳۵۰میدم. خریدار واقعی تخفیفم داره،فقد تلگرام",2,NA,mobile,350000,گوشی موبایل سامسونگ,NA,NA
13957,True,Tehran,Friday 10AM,گوشی موبایل ٣٢گیگ گلد در حد نو با تمامی تجهیزات و جعبه بدون خط وخش,4,NA,mobile,920000,گوشی موبایل ایفون5s گلد در حد نو,NA,NA
14032,True,Tehran,Tuesday 09AM,"گوشى ٣ ماه کار کرده، کاملا تمیز و در حد، یکى ٢ تا نقطه زیر گوشى هست که اگه دقت نکنید معلوم نیست،درخواست تخفیف لطفا نکنید چون بسته به کیفیت قیمت رو عالى دادم.
تلفن تماس:$NUM",3,NA,mobile,1300000,Iphone 6 16GB,NA,NA
14136,False,Kermanshah,Thursday 05AM,"سالم بدون ایراد و مشکل دو روز که خریدم کار کردن باهاش برام سخت بود،اما خدایی گوشی فوق العاده عالی هست کیفیت صفحه نمایش .AMOLED سیستم عامل ویندوز ۱۰ دوربین ۲۰مگاپیکسلی،باطری عالی تو این دو روز هنوز به شارژ نزدم
تخفیف خیلی جزئی پای معامله",0,NA,web,670000,نوکیا ویندوز لومیا۹۳۰,NA,NA
14161,False,Mashhad,Saturday 12PM,بسیار تمیز و کم کار بهمراه ای فیس و گلس لطفا مشتری فقط تماس بگیره,3,NA,web,265000,سامسونگ گلسی اس جی ۱,NA,NA
14231,True,Ahvaz,Wednesday 09AM,"آیفون 6 اس 128 گیگ ، آمریکا LLA کالیفورنیا
رنگ رُزگلد
دو هفته کار کرده . در حد آک آک و لوازم پلميريريريايتيتي",3,NA,mobile,2590000,iphone 6s 128,NA,NA
14301,True,Qom,Thursday 02PM,تعویض یا فروش گوشی جی فایو فورجی مشکی رنگ تمیز با کارتن و وسایل اصلی تعویض فقط با ایفون فور اس یا اس تری یا اس فور قیمت تعویض ۵۰۰ و فروش ۴۸۰نقد لطفا فقط پیام بدید یاعلی,0,NA,mobile,480000,تعویض یا فروش گوشی جی فایو فورجی,NA,NA
